Siruta,Localitate,Judet,Abs_liceal,Abs_postlic,Abs_primar_gimn,Abs_profes,Abs_tehnic,Abs_univ,Pop_liceal,Pop_profess,Pop_primar_gimn,Pop_univ
31057,Sambata,BH,0,0,5,0,0,0,0,0,92,0
31128,Sarbi,BH,0,0,31,0,0,0,0,0,203,0
31208,Spinus,BH,0,0,8,0,0,0,0,0,92,0
31262,Suplacu De Barcau,BH,24,0,62,14,0,0,280,0,568,0
31333,Simian,BH,0,0,35,0,0,0,0,0,419,0
31379,Sinteu,BH,0,0,7,0,0,0,0,0,47,0
31422,Soimi,BH,0,0,15,0,0,0,0,0,171,0
31510,Suncuius,BH,164,0,40,0,0,0,546,0,318,0
31565,Tarcea,BH,0,0,20,0,0,0,0,0,261,0
31609,Tarcaia,BH,0,0,22,0,0,0,0,0,151,0
31654,Tauteu,BH,0,0,43,0,0,0,0,0,410,0
31716,Tileagd,BH,0,0,94,0,0,0,0,0,647,0
31789,Tinca,BH,70,0,73,0,0,0,330,0,930,0
31841,Tulca,BH,0,0,24,0,0,0,0,0,267,0
31878,Tetchea,BH,0,0,27,0,0,0,0,0,304,0
31921,Uileacu De Beius,BH,0,0,16,0,0,0,0,0,95,0
31976,Vadu Crisului,BH,111,45,34,0,0,0,394,0,404,0
32027,Oras Valea Lui Mihai,BH,83,0,97,25,0,0,308,208,1012,0
32045,Viisoara,BH,0,0,15,0,0,0,0,0,134,0
32090,Varciorog,BH,0,0,18,0,0,0,0,0,185,0
32153,Tamaseu,BH,0,0,12,0,0,0,0,0,170,0
32161,Paleu,BH,0,0,0,0,0,0,0,0,39,0
32179,Sannicolau Roman,BH,0,0,17,0,0,0,0,0,259,0
32187,Rosiori,BH,0,0,31,0,0,0,0,0,272,0
32195,Gepiu,BH,0,0,10,0,0,0,0,0,155,0
32201,Toboliu,BH,0,0,19,0,0,0,0,0,172,0
32394,Municipiul Bistrita,BN,1243,223,687,160,0,202,5209,849,7321,1132
32483,Oras Beclean,BN,276,20,150,0,0,0,1166,165,1230,0
32544,Oras Nasaud,BN,357,28,121,0,0,64,1561,87,984,286
32599,Oras Sangeorz-Bai,BN,152,0,142,0,0,0,553,41,1242,0
32633,Bistrita Bargaului,BN,0,0,45,0,0,0,0,0,283,0
32660,Branistea,BN,0,0,24,0,0,0,0,0,190,0
32704,Budacu De Jos,BN,0,0,20,0,0,0,0,0,152,0
32768,Budesti,BN,0,0,15,0,0,0,0,0,165,0
32811,Caianu Mic,BN,20,0,45,24,0,0,100,69,252,0
32884,Cetate,BN,0,0,28,0,0,0,0,0,275,0
32955,Ciceu-Giurgesti,BN,0,0,10,0,0,0,0,0,85,0
33015,Chiochis,BN,0,0,21,0,0,0,0,0,174,0
33122,Chiuza,BN,0,0,24,0,0,0,0,0,127,0
33177,Cosbuc,BN,0,0,16,0,0,0,0,0,119,0
33202,Dumitra,BN,0,0,62,0,0,0,0,0,603,0
33248,Feldru,BN,88,18,68,32,0,0,459,144,586,0
33275,Galatii Bistritei,BN,0,0,30,0,0,0,0,0,222,0
33337,Ilva Mare,BN,0,0,23,0,0,0,0,0,216,0
33364,Ilva Mica,BN,0,0,44,0,0,0,0,0,326,0
33382,Josenii Bargaului,BN,0,0,40,0,0,0,0,0,350,0
33435,Lechinta,BN,18,0,62,0,0,0,90,63,579,0
33514,Lesu,BN,0,0,39,0,0,0,0,0,255,0
33541,Livezile,BN,0,0,50,0,0,0,0,0,445,0
33603,Lunca Ilvei,BN,0,0,47,0,0,0,0,0,289,0
33621,Maieru,BN,84,21,84,0,0,0,194,78,850,0
33658,Matei,BN,0,0,26,0,0,0,0,0,199,0
33729,Magura Ilvei,BN,0,0,22,0,0,0,0,0,175,0
33765,Mariselu,BN,0,0,22,0,0,0,0,0,212,0
33845,Micestii De Campie,BN,0,0,9,0,0,0,0,0,81,0
33881,Milas,BN,0,0,12,0,0,0,0,0,106,0
33952,Monor,BN,0,0,11,0,0,0,0,0,115,0
33989,Nimigea,BN,0,0,48,0,0,0,0,0,421,0
34075,Nuseni,BN,0,0,23,0,0,0,0,0,232,0
34155,Parva,BN,0,0,43,0,0,0,0,0,286,0
34173,Petru Rares,BN,0,0,12,0,0,0,0,0,286,0
34235,Prundu Bargaului,BN,88,0,78,20,0,0,341,60,609,0
34262,Rebra,BN,0,0,19,0,0,0,0,0,250,0
34280,Rebrisoara,BN,0,0,47,0,0,0,0,0,426,0
34333,Rodna,BN,0,0,63,0,0,0,0,0,591,0
34360,Romuli,BN,0,0,19,0,0,0,0,0,173,0
34397,Salva,BN,0,0,17,0,0,0,0,0,175,0
34422,Silivasu De Campie,BN,0,0,10,0,0,0,0,0,85,0
34477,Sanmihaiu De Campie,BN,0,0,14,0,0,0,0,0,144,0
34547,Spermezeu,BN,0,0,22,0,0,0,0,0,231,0
34618,Sant,BN,0,0,39,0,0,0,0,0,360,0
34645,Sieu,BN,0,0,22,0,0,0,0,0,222,0
34690,Sieu-Magherus,BN,0,0,36,0,0,0,0,0,321,0
34770,Sieu-Odorhei,BN,0,0,19,0,0,0,0,0,163,0
34850,Sieut,BN,0,0,21,0,0,0,0,0,253,0
34903,Sintereag,BN,0,0,30,0,0,0,0,52,230,0
34985,Teaca,BN,44,0,55,0,0,0,140,0,588,0
35054,Telciu,BN,58,0,75,0,0,0,178,56,519,0
35090,Tiha Bargaului,BN,0,0,60,0,0,0,0,0,630,0
35152,Tarlisua,BN,10,0,35,8,0,0,0,55,258,0
35269,Uriu,BN,0,0,30,0,0,0,0,0,310,0
35312,Urmenis,BN,0,0,21,0,0,0,0,0,189,0
35429,Zagra,BN,0,0,32,0,0,0,0,0,331,0
35731,Municipiul Botosani,BT,1789,266,1111,214,0,0,8058,932,9651,0
35759,Curtesti,BT,0,0,22,0,0,0,0,0,276,0
35839,Rachiti,BT,0,0,52,0,0,0,0,0,344,0
35884,Stauceni,BT,0,0,43,0,0,0,0,0,347,0
35946,Oras Darabani,BT,143,0,124,18,0,0,671,242,936,0
36006,Municipiul Dorohoi,BT,419,41,289,21,0,0,1877,67,2737,0
36060,Oras Saveni,BT,123,0,83,21,0,0,702,27,740,0
36131,Albesti,BT,0,0,106,0,0,0,0,0,939,0
36202,Avrameni,BT,0,0,48,0,0,0,0,0,444,0
36300,Baluseni,BT,0,0,64,0,0,0,0,0,395,0
36373,Braesti,BT,0,0,19,0,0,0,0,0,160,0
36426,Broscauti,BT,0,0,24,0,0,0,0,0,248,0
36453,Oras Bucecea,BT,67,0,65,0,0,0,309,0,418,0
36499,Calarasi,BT,0,0,57,0,0,0,0,0,392,0
36532,Concesti,BT,0,0,33,0,0,0,0,0,204,0
36569,Copalau,BT,0,0,41,0,0,0,0,0,396,0
36649,Cordareni,BT,0,0,16,0,0,0,0,0,142,0
36676,Corlateni,BT,0,0,28,0,0,0,0,0,332,0
36756,Corni,BT,0,0,83,0,0,0,0,0,732,0
36809,Cotusca,BT,46,0,57,13,0,0,234,82,407,0
36907,Cristesti,BT,0,0,49,0,0,0,0,0,581,0
36952,Cristinesti,BT,0,0,42,0,0,0,0,0,492,0
37011,Dersca,BT,0,0,20,0,0,0,0,0,224,0
37057,Dangeni,BT,0,0,44,0,0,0,0,0,322,0
37100,Dobarceni,BT,0,0,41,0,0,0,0,0,289,0
37173,Draguseni,BT,0,0,31,0,0,0,0,0,237,0
37217,Durnesti,BT,0,0,48,0,0,0,0,0,361,0
37280,Oras Flamanzi,BT,119,0,150,0,0,0,587,170,889,0
37324,Frumusica,BT,0,0,75,0,0,0,0,0,539,0
37397,George Enescu,BT,0,0,38,0,0,0,0,0,327,0
37459,Gorbanesti,BT,0,0,55,0,0,0,0,0,438,0
37547,Havarna,BT,0,0,45,0,0,0,0,0,363,0
37618,Hanesti,BT,0,0,30,0,0,0,0,0,234,0
37672,Hiliseu-Horia,BT,0,0,55,0,0,0,0,0,422,0
37734,Hlipiceni,BT,0,0,54,0,0,0,0,0,392,0
37770,Hudesti,BT,0,0,77,0,0,0,0,0,629,0
37823,Ibanesti,BT,0,0,59,0,0,0,0,0,359,0
37850,Leorda,BT,0,0,27,0,0,0,0,0,222,0
37912,Lunca,BT,0,0,42,0,0,0,0,0,381,0
37958,Manoleasa,BT,0,0,51,0,0,0,0,0,408,0
38063,Mihai Eminescu,BT,0,0,74,0,0,0,0,0,462,0
38161,Mihaileni,BT,0,0,37,0,0,0,0,0,194,0
38241,Mihalaseni,BT,0,0,20,0,0,0,0,0,240,0
38321,Mileanca,BT,0,0,35,0,0,0,0,0,269,0
38376,Mitoc,BT,0,0,21,0,0,0,0,0,250,0
38456,Nicseni,BT,0,0,42,0,0,0,0,0,239,0
38492,Paltinis,BT,0,0,28,0,0,0,0,0,200,0
38544,Pomarla,BT,13,0,37,0,0,0,88,0,269,0
38580,Prajeni,BT,0,0,52,0,0,0,0,0,383,0
38633,Radauti-Prut,BT,0,0,43,0,0,0,0,0,336,0
38679,Rauseni,BT,0,0,38,0,0,0,0,0,271,0
38731,Ripiceni,BT,0,0,33,0,0,0,0,0,161,0
38811,Roma,BT,0,0,38,0,0,0,0,0,345,0
38848,Romanesti,BT,0,0,34,0,0,0,0,0,233,0
38893,Santa Mare,BT,0,0,30,0,0,0,0,0,284,0
38982,Suharau,BT,0,0,60,14,0,0,0,167,416,0
39051,Sulita,BT,0,0,29,0,0,0,0,0,259,0
39122,Sendriceni,BT,78,0,26,86,0,0,376,400,270,0
39168,Oras Stefanesti,BT,65,0,54,0,0,0,242,75,549,0
39220,Stiubieni,BT,0,0,30,0,0,0,0,0,270,0
39266,Todireni,BT,43,0,50,26,0,0,151,75,389,0
39328,Trusesti,BT,111,0,65,0,0,0,504,88,536,0
39391,Tudora,BT,0,0,67,0,0,0,0,0,520,0
39417,Ungureni,BT,25,0,55,0,0,0,153,0,661,0
39532,Unteni,BT,0,0,30,0,0,0,0,0,236,0
39612,Vaculesti,BT,0,0,25,0,0,0,0,0,152,0
39658,Viisoara,BT,0,0,22,0,0,0,0,0,171,0
39694,Varfu Campului,BT,0,0,32,0,0,0,0,0,306,0
39738,Vladeni,BT,0,0,75,0,0,0,0,0,318,0
39792,Vlasinesti,BT,0,0,37,0,0,0,0,49,234,0
39836,Vorniceni,BT,0,0,73,0,0,0,0,0,541,0
39872,Vorona,BT,78,0,95,65,0,0,323,212,743,0
39942,Lozna,BT,0,0,34,0,0,0,0,0,236,0
39959,Dimacheni,BT,0,0,12,0,0,0,0,0,156,0
39967,Candesti,BT,0,0,22,0,0,0,0,0,184,0
39975,Cosula,BT,0,0,25,0,0,0,0,0,324,0
39983,Blandesti,BT,0,0,17,0,0,0,0,0,168,0
40035,Adaseni,BT,0,0,12,0,0,0,0,0,122,0
40198,Municipiul Brasov,BV,2266,471,1709,166,21,4558,9513,1350,18899,21296
40214,Oras Ghimbav,BV,0,0,38,0,0,0,0,0,345,0
40241,Municipiul Codlea,BV,162,44,207,41,0,0,682,306,2112,0
40278,Municipiul Fagaras,BV,425,87,287,32,0,0,1730,440,3113,0
40303,Oras Predeal,BV,32,0,23,0,0,0,75,13,268,0
40367,Oras Rasnov,BV,76,0,163,10,0,0,305,85,1517,0
40394,Oras Rupea,BV,107,0,55,19,0,0,351,97,653,0
40438,Municipiul Sacele,BV,78,8,237,30,0,0,364,409,3280,0
40465,Oras Victoria,BV,103,22,69,0,0,0,351,93,583,0
40492,Oras Zarnesti,BV,84,0,215,12,0,0,355,113,2087,0
40526,Apata,BV,0,0,23,0,0,0,0,0,434,0
40544,Beclean,BV,0,0,0,0,0,0,0,0,43,0
40606,Bod,BV,0,0,25,0,0,0,0,0,315,0
40633,Bran,BV,36,0,39,0,0,0,108,35,313,0
40688,Budila,BV,0,0,41,0,0,0,0,0,716,0
40704,Bunesti,BV,0,0,21,0,0,0,0,0,307,0
40768,Cata,BV,0,0,22,0,0,0,0,0,263,0
40820,Cincu,BV,0,0,13,0,0,0,0,0,177,0
40857,Comana,BV,0,0,20,0,0,0,0,0,354,0
40900,Cristian,BV,0,0,17,0,0,0,0,0,282,0
40928,Dumbravita,BV,0,0,30,0,0,0,0,0,433,0
40955,Feldioara,BV,29,0,44,0,0,0,109,36,570,0
40991,Fundata,BV,0,0,4,0,0,0,0,0,26,0
41033,Halchiu,BV,0,0,26,0,0,0,0,0,379,0
41088,Harman,BV,0,0,17,0,0,0,0,0,265,0
41113,Harseni,BV,0,0,14,0,0,0,0,0,146,0
41177,Hoghiz,BV,0,0,44,0,0,0,0,0,545,0
41248,Homorod,BV,0,0,16,0,0,0,0,0,193,0
41284,Jibert,BV,0,0,14,0,0,0,0,0,216,0
41346,Lisa,BV,0,0,13,0,0,0,0,0,162,0
41382,Maierus,BV,0,0,10,0,0,0,0,0,429,0
41417,Mandra,BV,0,0,14,0,0,0,0,0,111,0
41471,Moieciu,BV,0,0,44,0,0,0,0,0,371,0
41541,Ormenis,BV,0,0,15,0,0,0,0,0,249,0
41578,Parau,BV,0,0,16,0,0,0,0,0,219,0
41621,Poiana Marului,BV,0,0,35,0,0,0,0,0,294,0
41667,Prejmer,BV,81,41,76,7,0,0,380,73,744,0
41701,Racos,BV,0,0,28,0,0,0,0,0,367,0
41738,Recea,BV,0,0,19,0,0,0,0,0,271,0
41818,Sercaia,BV,0,0,18,0,0,0,0,0,202,0
41854,Sinca,BV,0,0,27,0,0,0,0,0,403,0
41925,Sanpetru,BV,0,0,24,0,0,0,0,0,203,0
41943,Soars,BV,0,0,12,0,0,0,0,0,230,0
42003,Tarlungeni,BV,0,0,120,0,0,0,12,0,1017,0
42058,Teliu,BV,0,0,37,0,0,0,0,0,631,0
42076,Ticusu,BV,0,0,9,0,0,0,0,0,161,0
42101,Ucea,BV,0,0,19,0,0,0,0,0,205,0
42156,Ungra,BV,0,0,16,0,0,0,0,0,264,0
42183,Vama Buzaului,BV,0,0,34,0,0,0,0,0,293,0
42236,Vistea,BV,0,0,10,0,0,0,0,0,152,0
42307,Voila,BV,0,0,15,0,0,0,0,0,149,0
42398,Vulcan,BV,0,0,47,0,0,0,0,0,503,0
42449,Sinca Noua,BV,0,0,24,0,0,0,0,0,142,0
42456,Crizbav,BV,0,0,24,0,0,0,0,0,349,0
42464,Sambata De Sus,BV,0,0,3,0,0,0,0,0,86,0
42472,Holbav,BV,0,0,17,0,0,0,0,0,172,0
42480,Dragus,BV,0,0,7,0,0,0,0,0,137,0
42498,Augustin,BV,0,0,24,0,0,0,0,0,330,0
42682,Municipiul Braila,BR,1880,547,1459,124,164,210,8115,1235,13624,710
42708,Chiscani,BR,0,0,38,0,0,0,0,0,311,0
42753,Oras Faurei,BR,80,0,39,14,0,0,337,52,323,0
42771,Surdila-Greci,BR,0,0,10,0,0,0,0,0,92,0
42824,Baraganul,BR,0,0,28,0,0,0,0,0,263,0
42842,Bertestii De Jos,BR,0,0,28,0,0,0,0,0,295,0
42913,Bordei Verde,BR,0,0,29,0,0,0,0,0,223,0
42968,Ciocile,BR,0,0,27,0,0,0,0,0,264,0
43019,Ciresu,BR,0,0,34,0,0,0,0,0,289,0
43073,Dudesti,BR,0,0,38,0,0,0,0,0,356,0
43117,Frecatei,BR,0,0,10,0,0,0,0,0,122,0
43180,Galbenu,BR,0,0,32,0,0,0,0,0,284,0
43242,Gemenele,BR,0,0,23,0,0,0,0,0,173,0
43279,Gradistea,BR,0,0,26,0,0,0,0,63,187,0
43313,Gropeni,BR,0,0,30,0,0,0,0,0,284,0
43331,Oras Ianca,BR,84,0,105,0,0,0,456,92,833,0
43411,Oras Insuratei,BR,97,0,64,52,0,0,522,141,556,0
43466,Jirlau,BR,0,0,31,0,0,0,0,0,286,0
43493,Marasu,BR,0,0,26,0,0,0,0,0,246,0
43563,Maxineni,BR,18,0,43,0,0,0,97,0,338,0
43625,Mircea Voda,BR,0,0,24,0,0,0,0,0,251,0
43652,Movila Miresii,BR,0,0,36,0,0,0,0,0,380,0
43698,Racovita,BR,0,0,3,0,0,0,0,0,80,0
43732,Ramnicelu,BR,0,0,16,0,0,0,0,0,182,0
43787,Romanu,BR,0,0,19,0,0,0,0,0,159,0
43812,Rosiori,BR,0,0,26,0,0,0,0,0,252,0
43867,Salcia Tudor,BR,0,0,21,0,0,0,0,0,204,0
43929,Scortaru Nou,BR,0,0,17,0,0,0,0,0,109,0
43992,Silistea,BR,0,0,14,0,0,0,0,0,155,0
44060,Stancuta,BR,0,0,28,0,0,0,0,0,268,0
44113,Surdila-Gaiseanca,BR,0,0,26,0,0,0,0,0,150,0
44140,Sutesti,BR,0,0,50,0,0,0,0,0,444,0
44177,Tichilesti,BR,0,0,37,0,0,0,0,0,458,0
44202,Traian,BR,0,0,30,0,0,0,0,0,270,0
44257,Tudor Vladimirescu,BR,0,0,24,0,0,0,0,0,143,0
44300,Tufesti,BR,0,0,36,0,0,0,0,0,382,0
44328,Ulmu,BR,0,0,34,0,0,0,0,0,293,0
44355,Unirea,BR,0,0,26,0,0,0,0,0,265,0
44391,Vadeni,BR,0,0,43,0,0,0,0,0,317,0
44435,Victoria,BR,0,0,36,0,0,0,0,0,341,0
44462,Visani,BR,0,0,20,0,0,0,0,0,239,0
44505,Viziru,BR,0,0,52,0,0,0,0,0,622,0
44532,Zavoaia,BR,0,0,37,0,0,0,0,0,315,0
44560,Cazasu,BR,0,0,17,0,0,0,0,0,157,0
44818,Municipiul Buzau,BZ,2116,725,1143,72,63,134,9651,764,10830,498
44845,Municipiul Ramnicu Sarat,BZ,551,0,333,0,27,0,2394,215,3536,0
44863,Amaru,BZ,0,0,29,0,0,0,0,0,187,0
44934,Balta Alba,BZ,0,0,13,0,0,0,0,0,142,0
44989,Balaceanu,BZ,0,0,15,0,0,0,0,0,150,0
45003,Beceni,BZ,37,0,46,0,0,0,128,21,373,0
45101,Berca,BZ,23,0,81,0,0,0,116,68,613,0
45245,Bisoca,BZ,0,0,39,0,0,0,0,0,277,0
45334,Blajani,BZ,0,0,6,0,0,0,0,0,67,0
45361,Boldu,BZ,0,0,24,0,0,0,0,0,203,0
45389,Bozioru,BZ,0,0,3,0,0,0,0,0,88,0
45496,Bradeanu,BZ,0,0,23,0,0,0,0,0,203,0
45539,Braesti,BZ,0,0,24,0,0,0,0,0,281,0
45619,Breaza,BZ,0,0,24,0,0,0,0,0,214,0
45673,Buda,BZ,0,0,26,0,0,0,0,0,270,0
45753,Calvini,BZ,0,0,40,0,0,0,0,0,479,0
45815,C.a. Rosetti,BZ,0,0,28,0,0,0,0,0,249,0
45888,Canesti,BZ,0,0,2,0,0,0,0,0,44,0
45959,Catina,BZ,0,0,27,0,0,0,0,0,161,0
46019,Cernatesti,BZ,0,0,38,0,0,0,0,0,224,0
46108,Chiliile,BZ,0,0,2,0,0,0,0,0,23,0
46180,Chiojdu,BZ,0,0,28,0,0,0,0,0,301,0
46251,Cilibia,BZ,0,0,8,0,0,0,0,0,136,0
46313,Cislau,BZ,0,0,42,0,0,0,0,0,400,0
46377,Cochirleanca,BZ,0,102,49,0,0,0,0,0,456,0
46439,Colti,BZ,0,0,7,0,0,0,0,0,56,0
46484,Costesti,BZ,0,0,49,0,0,0,0,0,389,0
46554,Cozieni,BZ,0,0,15,0,0,0,0,0,112,0
46769,Galbinasi,BZ,0,0,45,0,0,0,0,0,328,0
46803,Gheraseni,BZ,0,0,32,0,0,0,0,0,248,0
46830,Ghergheasa,BZ,0,0,16,0,0,0,0,0,179,0
46867,Glodeanu Sarat,BZ,0,0,48,0,0,0,0,0,403,0
46910,Glodeanu-Silistea,BZ,0,0,38,0,0,0,0,0,297,0
47006,Grebanu,BZ,0,0,34,0,0,0,0,0,419,0
47079,Gura Teghii,BZ,0,0,33,0,0,0,0,0,252,0
47159,Largu,BZ,0,0,13,0,0,0,0,0,103,0
47186,Lopatari,BZ,17,0,56,15,0,0,56,16,351,0
47300,Luciu,BZ,0,0,28,0,0,0,0,0,232,0
47337,Magura,BZ,0,0,18,0,0,0,0,0,183,0
47373,Maracineni,BZ,0,0,38,0,0,0,0,0,518,0
47417,Margaritesti,BZ,0,0,5,0,0,0,0,0,24,0
47453,Merei,BZ,0,0,39,0,0,0,0,0,473,0
47578,Mihailesti,BZ,0,0,19,0,0,0,0,0,203,0
47630,Manzalesti,BZ,0,0,26,0,0,0,0,0,191,0
47774,Movila Banului,BZ,0,0,25,0,0,0,0,0,213,0
47818,Murgesti,BZ,0,0,9,0,0,0,0,0,42,0
47854,Naeni,BZ,0,0,22,0,0,0,0,0,194,0
47916,Oras Nehoiu,BZ,87,0,92,0,0,0,469,0,804,0
48021,Odaile,BZ,0,0,8,0,0,0,0,0,62,0
48138,Padina,BZ,0,0,39,0,0,0,0,0,342,0
48165,Pardosi,BZ,0,0,0,0,0,0,0,0,6,0
48227,Panatau,BZ,0,0,20,0,0,0,0,0,122,0
48325,Oras Patarlagele,BZ,162,0,67,0,0,0,623,76,545,0
48487,Pietroasele,BZ,0,0,25,0,0,0,0,0,247,0
48557,Parscov,BZ,0,0,50,0,0,0,0,0,399,0
48682,Podgoria,BZ,0,0,50,0,0,0,0,0,234,0
48744,Oras Pogoanele,BZ,57,0,62,56,0,0,202,110,624,0
48771,Posta Calnau,BZ,0,0,44,0,0,0,0,0,459,0
48842,Puiesti,BZ,0,0,33,0,0,0,0,0,292,0
48922,Racoviteni,BZ,0,0,13,0,0,0,0,0,113,0
48968,Ramnicelu,BZ,0,0,22,0,0,0,0,0,586,0
49019,Robeasca,BZ,0,0,11,0,0,0,0,0,93,0
49046,Rusetu,BZ,16,0,21,0,0,0,96,0,264,0
49073,Sageata,BZ,0,0,41,0,0,0,0,0,311,0
49153,Sahateni,BZ,0,0,33,0,0,0,0,0,286,0
49206,Sapoca,BZ,0,0,17,0,0,0,0,0,224,0
49233,Sarulesti,BZ,0,0,10,0,0,0,0,0,111,0
49313,Scortoasa,BZ,0,0,31,0,0,0,0,0,211,0
49439,Scutelnici,BZ,0,0,24,0,0,0,0,0,195,0
49484,Siriu,BZ,0,0,37,0,0,0,0,0,321,0
49545,Smeeni,BZ,30,0,47,32,0,0,129,67,558,0
49625,Stalpu,BZ,0,0,25,0,0,0,0,0,233,0
49643,Tisau,BZ,0,0,35,0,0,0,0,0,297,0
49769,Topliceni,BZ,0,0,27,0,0,0,0,0,304,0
49849,Tintesti,BZ,0,0,31,0,0,0,0,0,371,0
49894,Ulmeni,BZ,0,0,22,0,0,0,0,0,265,0
49956,Vadu Pasii,BZ,0,0,71,0,0,0,0,0,752,0
50022,Valea Ramnicului,BZ,0,0,34,0,0,0,0,0,344,0
50068,Valea Salciei,BZ,0,0,7,0,0,0,0,0,57,0
50102,Vernesti,BZ,42,0,55,16,0,0,146,102,698,0
50228,Vintila Voda,BZ,0,0,19,0,0,0,0,0,176,0
50326,Viperesti,BZ,0,0,25,0,0,0,0,0,377,0
50399,Valcelele,BZ,0,0,13,0,0,0,0,0,122,0
50415,Zarnesti,BZ,0,0,35,0,0,0,0,0,371,0
50479,Ziduri,BZ,0,0,36,0,0,0,0,0,314,0
50549,Unguriu,BZ,0,0,19,0,0,0,0,0,179,0
50564,Florica,BZ,0,0,16,0,0,0,0,0,99,0
50790,Municipiul Resita,CS,628,197,529,29,31,403,2888,390,5100,1312
50889,Oras Anina,CS,105,0,72,0,0,0,342,0,633,0
50923,Oras Baile Herculane,CS,76,28,32,0,0,0,369,0,322,0
50969,Oras Bocsa,CS,111,32,134,15,0,0,749,75,1400,0
50987,Ocna De Fier,CS,0,0,6,0,0,0,0,0,47,0
51010,Municipiul Caransebes,CS,523,149,266,25,0,0,2617,141,2190,0
51056,Oras Moldova Noua,CS,162,20,101,0,0,0,719,13,915,0
51118,Oras Oravita,CS,177,0,107,0,0,0,778,73,992,0
51207,Oras Otelu Rosu,CS,150,6,123,24,0,0,634,66,411,0
51243,Armenis,CS,0,0,26,0,0,0,0,0,168,0
51305,Bania,CS,0,0,4,0,0,0,0,0,119,0
51332,Bautar,CS,0,0,18,0,0,0,0,0,170,0
51387,Berliste,CS,0,0,10,0,0,0,0,0,105,0
51449,Berzasca,CS,0,0,23,0,0,0,0,0,169,0
51500,Berzovia,CS,0,0,22,0,0,0,84,0,259,0
51546,Bolvasnita,CS,0,0,15,0,0,0,0,0,77,0
51573,Bozovici,CS,68,0,28,0,0,0,351,0,255,0
51626,Brebu,CS,0,0,8,0,0,0,0,0,63,0
51662,Brebu Nou,CS,0,0,0,0,0,0,0,0,0,0
51699,Buchin,CS,0,0,11,0,0,0,0,0,91,0
51751,Bucosnita,CS,0,0,18,0,0,0,0,0,134,0
51804,Carasova,CS,2,0,18,0,0,0,38,0,137,0
51840,Carbunari,CS,0,0,8,0,0,0,0,0,41,0
51877,Constantin Daicoviciu,CS,0,0,19,0,0,0,0,0,225,0
51948,Ciclova Romana,CS,0,0,18,0,0,0,0,0,109,0
51984,Ciuchici,CS,0,0,0,0,0,0,0,0,30,0
52035,Ciudanovita,CS,0,0,5,0,0,0,0,0,41,0
52062,Copacele,CS,0,0,6,0,0,0,0,0,54,0
52115,Cornea,CS,0,0,14,0,0,0,0,0,122,0
52160,Cornereva,CS,0,0,31,0,0,0,0,37,244,0
52570,Dalboset,CS,0,0,14,0,0,0,0,0,102,0
52650,Doclin,CS,0,0,14,0,0,0,0,0,113,0
52696,Dognecea,CS,0,0,18,0,0,0,0,0,219,0
52721,Domasnea,CS,0,0,8,0,0,0,0,0,86,0
52758,Ezeris,CS,0,0,13,0,0,0,0,0,90,0
52785,Farliug,CS,0,0,11,0,0,0,0,0,122,0
52856,Forotic,CS,0,0,7,0,0,0,0,0,157,0
52909,Garnic,CS,0,0,12,0,0,0,0,0,90,0
52936,Glimboca,CS,0,0,17,0,0,0,0,0,112,0
52954,Goruia,CS,0,0,3,0,0,0,0,0,37,0
52990,Gradinari,CS,0,0,8,0,0,0,0,0,151,0
53023,Iablanita,CS,0,0,16,0,0,0,0,0,134,0
53069,Lapusnicel,CS,0,0,6,0,0,0,0,0,30,0
53103,Lapusnicu Mare,CS,0,0,9,0,0,0,0,0,72,0
53130,Luncavita,CS,0,0,17,0,0,0,0,0,159,0
53167,Lupac,CS,0,0,25,0,0,0,0,0,137,0
53210,Marga,CS,0,0,4,0,0,0,0,0,47,0
53247,Maureni,CS,0,0,35,0,0,0,0,0,326,0
53274,Mehadia,CS,91,0,36,0,0,0,265,0,280,0
53327,Mehadica,CS,0,0,8,0,0,0,0,0,87,0
53345,Naidas,CS,0,0,9,0,0,0,0,0,84,0
53372,Obreja,CS,0,0,18,0,0,0,0,0,219,0
53425,Paltinis,CS,0,0,15,0,0,0,0,0,106,0
53489,Coronini,CS,0,0,18,0,0,0,0,0,126,0
53513,Pojejena,CS,0,0,17,0,0,0,0,0,112,0
53577,Prigor,CS,31,0,26,0,0,0,258,0,152,0
53639,Ramna,CS,0,0,15,0,0,0,0,0,79,0
53675,Racasdia,CS,0,0,14,0,0,0,0,0,174,0
53700,Eftimie Murgu,CS,0,0,13,0,0,0,0,0,109,0
53728,Rusca Montana,CS,0,0,18,0,0,0,0,0,92,0
53755,Sacu,CS,0,0,15,0,0,0,0,0,146,0
53791,Sasca Montana,CS,0,0,10,0,0,0,0,0,96,0
53853,Sichevita,CS,0,0,18,0,0,0,0,0,121,0
54056,Slatina-Timis,CS,0,0,24,0,0,0,0,0,176,0
54109,Socol,CS,0,0,24,0,0,0,0,0,162,0
54163,Sopotu Nou,CS,0,0,11,0,0,0,0,0,86,0
54270,Teregova,CS,51,0,43,0,0,0,292,0,322,0
54305,Ticvaniu Mare,CS,0,0,13,0,0,0,0,0,172,0
54350,Tarnova,CS,0,0,11,0,0,0,0,0,114,0
54387,Toplet,CS,0,0,16,0,0,0,0,0,195,0
54412,Turnu Ruieni,CS,0,0,36,0,0,0,0,0,278,0
54485,Valiug,CS,0,0,3,0,0,0,0,0,36,0
